"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSMUSG00000001891",133.314038049465,-0.250185311630134,0.302623146142133,-0.826722327156792,0.4083944634039,0.808389913944772,"Ugp2","216558","UDP-glucose pyrophosphorylase 2"
"ENSMUSG00000001910",348.425885094865,-0.0707064739418145,0.181694556488584,-0.389150205203077,0.697165036318085,0.928787488211576,"Nacc1","66830","nucleus accumbens associated 1, BEN and BTB (POZ) domain containing"
"ENSMUSG00000001942",305.600644478295,-0.250285622619067,0.138243809833773,-1.81046531428796,0.0702236585709737,0.425460519078998,"Siae","22619","sialic acid acetylesterase"
"ENSMUSG00000001943",46.0959642493392,0.304202223756509,0.227969716546967,1.33439751719758,0.182073613302808,0.622556617602079,"Vsig2","57276","V-set and immunoglobulin domain containing 2"
"ENSMUSG00000001948",14.5039288610418,-1.05086828896834,0.380780287703022,-2.75977597293044,0.00578410106858545,0.11182230931649,"Spa17","20686","sperm autoantigenic protein 17"
"ENSMUSG00000001962",15.2916926372615,-0.145603887601636,0.396671261923073,-0.367064371882511,0.713571002245524,0.933208521734652,"Fam50a","108160","family with sequence similarity 50, member A"
"ENSMUSG00000001964",36.8342345857734,0.366097882890128,0.237728833827947,1.53998098167211,0.123564989305436,0.535400580251372,"Emd","13726","emerin"
"ENSMUSG00000001983",143.03040366247,-0.0237749655072237,0.135969361221568,-0.174855315150605,0.861193322593539,0.968806964048413,"Taco1","70207","translational activator of mitochondrially encoded cytochrome c oxidase I"
"ENSMUSG00000001985",2988.78711694546,0.157903173790541,0.158153549049315,0.998416884981217,0.318077249278738,0.749307869016321,"Grik3","14807","glutamate receptor, ionotropic, kainate 3"
"ENSMUSG00000001988",88.5151344253086,0.302083105199878,0.252772498212305,1.19507900319977,0.232056164670265,0.671734615364506,"Npas1","18142","neuronal PAS domain protein 1"
"ENSMUSG00000001995",875.619067100289,0.203772124052222,0.140528851613504,1.45003763791264,0.147048023754737,0.568406357116211,"Sipa1l2","244668","signal-induced proliferation-associated 1 like 2"
"ENSMUSG00000001999",59.6173433955939,0.144181731522119,0.268996460406178,0.535998619849526,0.59195950430091,0.888926641127336,"Blvra","109778","biliverdin reductase A"
"ENSMUSG00000002006",2039.26332360374,-0.138749275515222,0.119933164999257,-1.1568883012141,0.247317998982537,0.686565253419514,"Pdzd4","245469","PDZ domain containing 4"
"ENSMUSG00000002007",11.3008092898601,-0.370079753981408,0.407104542061114,-0.90905336527995,0.363321957311423,0.779298166406025,"Srpk3","56504","serine/arginine-rich protein specific kinase 3"
"ENSMUSG00000002012",98.6352261298012,0.369390728508395,0.191596591560785,1.92796085514498,0.0538599953450834,0.382439695530286,"Pnck","93843","pregnancy upregulated non-ubiquitously expressed CaM kinase"
"ENSMUSG00000002014",41.2643647088154,-0.124164711360016,0.272545444493747,-0.455574341338385,0.648696097679197,0.9152694318065,"Ssr4","20832","signal sequence receptor, delta"
"ENSMUSG00000002015",362.062786208284,-0.118962154193385,0.134358137696061,-0.885410859612354,0.375935077461553,0.791423282037156,"Bcap31","27061","B cell receptor associated protein 31"
"ENSMUSG00000002020",12.8096485997656,-0.550465735852288,0.419457388494615,-1.31232814333739,0.189409440302951,0.633279713915275,"Ltbp2","16997","latent transforming growth factor beta binding protein 2"
"ENSMUSG00000002032",481.967936522012,0.192575310142354,0.152299458159043,1.26445170895652,0.206067943194942,0.650632965519345,"Tmem25","71687","transmembrane protein 25"
"ENSMUSG00000002043",11.1080929521935,-0.552537664333078,0.390189869622024,-1.41607383315287,0.156753888409447,0.585081028015843,"Trappc6a","67091","trafficking protein particle complex 6A"
"ENSMUSG00000002052",155.950480745152,-0.111552586102432,0.16877835743338,-0.660941294836715,0.508649962145361,0.851819877940301,"Supt6","20926","SPT6, histone chaperone and transcription elongation factor"
"ENSMUSG00000002064",228.369811629644,0.00185974901997259,0.179526621093761,0.0103591824356862,0.991734716100558,0.996761172626455,"Sdf2","20316","stromal cell derived factor 2"
"ENSMUSG00000002100",10.2767756863381,0.527981774816526,0.397325788679798,1.32883842393131,0.183901282416371,0.624421784618934,"Mybpc3","17868","myosin binding protein C, cardiac"
"ENSMUSG00000002103",27.956005021774,-0.167132162676272,0.251661188004219,-0.664115766128664,0.506616220073655,0.851593925571021,"Acp2","11432","acid phosphatase 2, lysosomal"
"ENSMUSG00000002104",3.3795325056806,0.223290902349506,0.696583480242651,0.320551532849622,0.748550271894969,0.942413908619217,"Rapsn","19400","receptor-associated protein of the synapse"
"ENSMUSG00000002109",20.1033416026049,-0.484054299633853,0.294111100651865,-1.64582125108845,0.0998005657130281,0.493256120930069,"Ddb2","107986","damage specific DNA binding protein 2"
"ENSMUSG00000002111",4.39375606599082,0.119706408417443,0.628510953210682,0.190460337733075,0.848948420172837,0.965285781066665,"Spi1","20375","spleen focus forming virus (SFFV) proviral integration oncogene"
"ENSMUSG00000002190",113.694948128259,-0.376417032199872,0.18164360405417,-2.0722834374483,0.0382390160914192,0.319763219596847,"Clgn","12745","calmegin"
"ENSMUSG00000002205",26.9405943480348,0.00351522840700344,0.340802864198891,0.0103145506575085,0.991770325204803,0.996761172626455,"Vrk3","101568","vaccinia related kinase 3"
"ENSMUSG00000002221",618.850323303165,0.0841961795736446,0.139971103147602,0.601525441182371,0.547490071930139,0.868090072190625,"Paxip1","55982","PAX interacting (with transcription-activation domain) protein 1"
"ENSMUSG00000002222",64.5115875129692,0.152456868099832,0.261794922103497,0.582352273584436,0.560329421911447,0.875552176911897,"Rmnd5a","68477","required for meiotic nuclear division 5 homolog A"
"ENSMUSG00000002228",4.77941143260224,-0.822391829830105,0.588956852338007,-1.39635327539772,0.162608138085071,0.593502294145619,"Ppm1j","71887","protein phosphatase 1J"
"ENSMUSG00000002233",23.2791634894753,-0.302522537157627,0.317609595235241,-0.952498103634307,0.340844427227472,0.762426937282449,"Rhoc","11853","ras homolog family member C"
"ENSMUSG00000002249",2.20177309836133,0.197635941450885,0.891534623749759,0.221680612492239,0.824562523614516,0.958490671630558,"Tead3","21678","TEA domain family member 3"
"ENSMUSG00000002250",39.9070547228459,-0.155481919583833,0.355076907683779,-0.437882374829908,0.661471552811232,0.920624656657013,"Ppard","19015","peroxisome proliferator activator receptor delta"
"ENSMUSG00000002266",38.4150709938966,-0.0414260889070962,0.240323192804002,-0.172376575160108,0.863141486833143,0.9695104847353,"Zim1","22776","zinc finger, imprinted 1"
"ENSMUSG00000002274",337.786156405854,0.207929422635618,0.199637513031435,1.0415348271889,0.297627398230949,0.737279573229949,"Metrn","70083","meteorin, glial cell differentiation regulator"
"ENSMUSG00000002289",15.2474608132159,-0.115310017130003,0.376979912538037,-0.305878412336806,0.759697223150286,0.943167993763056,"Angptl4","57875","angiopoietin-like 4"
"ENSMUSG00000002297",17.0011661752825,-0.0718712553569582,0.341608115109145,-0.210390948511265,0.833362556605827,0.959929143802401,"Dbf4","27214","DBF4 zinc finger"
"ENSMUSG00000002307",254.356711649802,0.0357952201202876,0.120481751245532,0.297100762150609,0.766389582516365,0.9432610684042,"Daxx","13163","Fas death domain-associated protein"
"ENSMUSG00000002308",127.266296275765,0.467622931682423,0.165030071621299,2.83356195079098,0.00460323844990315,0.0971014699503172,"Cd320","54219","CD320 antigen"
"ENSMUSG00000002326",224.964561544804,0.0683918709188951,0.143964198801819,0.475061657607273,0.63474302655687,0.908041763963425,"Gmpr2","105446","guanosine monophosphate reductase 2"
"ENSMUSG00000002329",293.698018597365,0.022712868042967,0.138726276329605,0.163724340073849,0.869948155494527,0.970989367299802,"Mdp1","67881","magnesium-dependent phosphatase 1"
"ENSMUSG00000002332",139.104973159288,0.375017504732655,0.173806499193752,2.15767250633476,0.0309533030065219,0.289095369723927,"Dhrs1","52585","dehydrogenase/reductase (SDR family) member 1"
"ENSMUSG00000002341",4321.82216409891,-0.179363258060364,0.136854951082457,-1.31060847007497,0.189990076134497,0.634354720413809,"Ncan","13004","neurocan"
"ENSMUSG00000002345",76.844065682013,-0.151154955941596,0.214266783387234,-0.705452116992023,0.480528920407346,0.835208917234182,"Borcs8","72368","BLOC-1 related complex subunit 8"
"ENSMUSG00000002346",8.67814804179685,-0.331136237747791,0.473131106256507,-0.699882618937902,0.484000612854379,0.837743181178645,"Slc25a42","73095","solute carrier family 25, member 42"
"ENSMUSG00000002365",48.5015923805319,-0.299473210795613,0.242050552105686,-1.23723415704028,0.216000164091023,0.6601960159862,"Snx9","66616","sorting nexin 9"
"ENSMUSG00000002372",818.25723879381,0.161588687905994,0.166352013215612,0.971365989400776,0.331366058565483,0.756615467950255,"Ranbp3","71810","RAN binding protein 3"
"ENSMUSG00000002379",184.442888414506,0.134851991201648,0.160811368306651,0.838572500325342,0.401709247706775,0.805361089853194,"Ndufa11","69875","NADH:ubiquinone oxidoreductase subunit A11"
"ENSMUSG00000002409",495.85319633121,0.380780595513194,0.23862345511724,1.59573833731521,0.110547225455191,0.51376643543429,"Dyrk1b","13549","dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1b"
"ENSMUSG00000002413",982.027454935601,0.0303940597768194,0.157053632535015,0.193526627090546,0.846546554801287,0.964582792876011,"Braf","109880","Braf transforming gene"
"ENSMUSG00000002455",48.6553402125444,-0.205048619457792,0.207242335164669,-0.989414731767362,0.322460269714901,0.752219336813555,"Prpf6","68879","pre-mRNA splicing factor 6"
"ENSMUSG00000002475",299.078404864688,-0.184060013974673,0.157885480004654,-1.16578176770433,0.243702690556751,0.683701807496619,"Abhd3","106861","abhydrolase domain containing 3"
"ENSMUSG00000002477",38.0863022808119,-0.859023430317069,0.296175903647625,-2.90038257581917,0.00372707453660182,0.0835300149778015,"Snrpd1","20641","small nuclear ribonucleoprotein D1"
"ENSMUSG00000002496",1787.15487639718,-0.0887092462563492,0.102887328004126,-0.862197978868609,0.388578581716962,0.800282914547657,"Tsc2","22084","TSC complex subunit 2"
"ENSMUSG00000002500",4.09200251353235,-0.108714933527765,0.635829614739569,-0.170981236179592,0.864238519684993,0.969719322364402,"Rpl3l","66211","ribosomal protein L3-like"
"ENSMUSG00000002504",331.356401143258,-0.00285440264291027,0.167527482030068,-0.0170384142847557,0.986405970046427,0.996287577171027,"Slc9a3r2","65962","solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 2"
"ENSMUSG00000002524",1525.11032478382,-0.0151354316277189,0.131072959175628,-0.115473334262931,0.908069955247303,0.979933674402677,"Puf60","67959","poly-U binding splicing factor 60"
"ENSMUSG00000002580",467.70187051953,0.114656366004489,0.157303393560075,0.728886792646981,0.466070914378612,0.83169436082489,"Mien1","103742","migration and invasion enhancer 1"
"ENSMUSG00000002603",51.0620998132163,0.360077456384634,0.240720722664296,1.49583073862233,0.134697768919895,0.551242129949488,"Tgfb1","21803","transforming growth factor, beta 1"
"ENSMUSG00000002625",1464.94613048112,0.035660945780747,0.100308516891047,0.355512641259377,0.722205576310245,0.936094610157979,"Akap8l","54194","A kinase (PRKA) anchor protein 8-like"
"ENSMUSG00000002633",44.0005980806359,-0.422451710485273,0.275237955208416,-1.53485993661515,0.124818236369193,0.537456354205956,"Shh","20423","sonic hedgehog"
"ENSMUSG00000002635",41.8272662880148,-0.358461238315493,0.229884285651043,-1.55931162193325,0.118922642333923,0.529680184671284,"Pdcd2l","68079","programmed cell death 2-like"
"ENSMUSG00000002658",591.866619894267,-0.190700234094401,0.159967327784057,-1.19211989558163,0.233214236865571,0.673199135833527,"Gtf2f1","98053","general transcription factor IIF, polypeptide 1"
"ENSMUSG00000002660",342.032315328128,0.0410170051616812,0.151123220909737,0.271414312868436,0.786072394983362,0.950111061935492,"Clpp","53895","caseinolytic mitochondrial matrix peptidase proteolytic subunit"
"ENSMUSG00000002661",40.9206045815002,0.0394157131432843,0.20994358768765,0.187744305874806,0.851077096718189,0.966024685570881,"Alkbh7","66400","alkB homolog 7"
"ENSMUSG00000002664",3.85563116634102,0.79357900154255,0.643839079621997,1.23257352133466,0.217734920894783,0.662730665473495,"Pspn","19197","persephin"
"ENSMUSG00000002668",14.6650838640353,-0.0161208797084814,0.359774459133846,-0.0448082939163949,0.964260114145275,0.990850099101017,"Dennd1c","70785","DENN/MADD domain containing 1C"
"ENSMUSG00000002688",146.403579895009,-0.287070168895012,0.164975535232353,-1.74007720896738,0.0818454615803514,0.454269053909812,"Prkd1","18760","protein kinase D1"
"ENSMUSG00000002731",18.8030762414257,0.308765849604257,0.299022285395548,1.03258474262485,0.301798271293115,0.739633577885139,"Prkra","23992","protein kinase, interferon inducible double stranded RNA dependent activator"
"ENSMUSG00000002733",37.511239097429,-0.0695815348236053,0.223529028725725,-0.311286347103415,0.755582945498035,0.942702303011732,"Plekha3","83435","pleckstrin homology domain-containing, family A (phosphoinositide binding specific) member 3"
"ENSMUSG00000002741",58.4354878979569,-0.431374417521243,0.248557246251775,-1.73551334361133,0.0826499200950077,0.454685708882003,"Ykt6","56418","YKT6 v-SNARE homolog (S. cerevisiae)"
"ENSMUSG00000002768",362.433855425741,-0.00971442502464968,0.148635631965379,-0.0653573096585107,0.947889513326858,0.987996037134969,"Mea1","17256","male enhanced antigen 1"
"ENSMUSG00000002769",4.71512616650238,-0.25314670490396,0.652012130185375,-0.388254594024174,0.697827635468671,0.928874265026836,"Gnmt","14711","glycine N-methyltransferase"
"ENSMUSG00000002771",2.28335153573612,1.20499133634958,1.00747245899557,1.19605387282837,0.231675536541576,0.671649280433275,"Grin2d","14814","glutamate receptor, ionotropic, NMDA2D (epsilon 4)"
"ENSMUSG00000002797",16.0422887028992,-0.797904721653559,0.336541143980661,-2.37089798951717,0.0177449279003234,0.214983245807297,"Ggct","110175","gamma-glutamyl cyclotransferase"
"ENSMUSG00000002799",420.563530612518,0.20200986989367,0.218032958054618,0.926510705978065,0.354180635958403,0.771502739924726,"Jag2","16450","jagged 2"
"ENSMUSG00000002803",709.841540197625,0.0247383900497414,0.135823969625713,0.182135672502523,0.855476254308694,0.967269834473743,"Btbd6","399566","BTB (POZ) domain containing 6"
"ENSMUSG00000002804",35.8952621454445,0.3414434115177,0.278872910649656,1.22436923228678,0.220812970605467,0.664142358643219,"Nudt14","66174","nudix (nucleoside diphosphate linked moiety X)-type motif 14"
"ENSMUSG00000002808",1431.47432189261,-0.02745705443441,0.101919131977643,-0.269400395211696,0.787621582065456,0.950111061935492,"Epdr1","105298","ependymin related protein 1 (zebrafish)"
"ENSMUSG00000002820",240.454300436831,0.345190718105166,0.188847044946903,1.8278851977918,0.0675667830289401,0.417974538051187,"Atg4d","235040","autophagy related 4D, cysteine peptidase"
"ENSMUSG00000002825",102.479674255563,0.128900820931479,0.195321042897065,0.65994333748981,0.509290191919681,0.852038408762077,"Qtrt1","60507","queuine tRNA-ribosyltransferase catalytic subunit 1"
"ENSMUSG00000002831",58.3787768171126,-0.218421019271236,0.333460537184491,-0.655013097248122,0.512459321553228,0.853431278541746,"Plin4","57435","perilipin 4"
"ENSMUSG00000002833",735.398869571755,-0.027169870224903,0.167331945145198,-0.162371089401531,0.871013636023114,0.970989367299802,"Hdgfl2","15193","HDGF like 2"
"ENSMUSG00000002835",43.2448234403528,-0.232251068880715,0.32791573057398,-0.708264493667888,0.47878102215318,0.835022008875402,"Chaf1a","27221","chromatin assembly factor 1, subunit A (p150)"
"ENSMUSG00000002844",801.310152190887,-0.0928800451168158,0.129839272790138,-0.715346313337256,0.474395077458727,0.835022008875402,"Adprh","11544","ADP-ribosylarginine hydrolase"
"ENSMUSG00000002845",97.9280215721416,-0.064597956868716,0.193027124822741,-0.33465740593731,0.737883535575786,0.940569995501551,"Tmem39a","67846","transmembrane protein 39a"
"ENSMUSG00000002846",48.4808865255959,0.061704509093974,0.204669516864049,0.301483630974519,0.7630457302959,0.9432610684042,"Timmdc1","76916","translocase of inner mitochondrial membrane domain containing 1"
"ENSMUSG00000002847",10.8762373735186,-0.793533659337005,0.456004943846887,-1.74018652658172,0.0818262706703818,0.454269053909812,"Pla1a","85031","phospholipase A1 member A"
